3692421476,	LoL,1990,2,10.24.345.8390,0,120,0,0,0,0,0
3692421476,	LoL,1990,2,10.24.345.8390,0,84,0,0,0,0,0
3692421476,	LoL,1990,0,10.24.345.8390,1,412,0,SN2dCIXsCFf6WXkjRQv3zJZDsvo26Ldj2l1TagCcG2qZW54,3,7,15
3692421476,	LoL,1990,0,10.24.345.8390,1,76,0,kBEWR6dVS4ZZXAwbZufGwpd4OuEGOCjkMTw8qTlxok0PUw,4,8,6
3692421476,	LoL,1990,0,10.24.345.8390,1,119,0,Zpxr4WpagMW-uAJ7XbCtZtC3_arj6W6RwQ111Z9l2kqlMWdglnBAcO2d,14,4,3
3692421476,	LoL,1990,0,10.24.345.8390,1,246,0,twMGr5AkJhXmSBL2IC29Psba1y0jtpH8v97AIdo_hx26UA,11,5,8
3692421476,	LoL,1990,1,10.24.345.8390,1,25,1,qxJKZIW8g5Bdyz-WATbhPLqaBnqdYeYTjoGnI9a3xygo0JM,2,7,8
3692421476,	LoL,1990,1,10.24.345.8390,1,164,1,kt_B7S3BxwZzUhUUAUBob0y0ZzGVUhDyQj-3A1c3SvVKQA,4,5,12
3692421476,	LoL,1990,1,10.24.345.8390,1,104,1,nm3jCszICxCOQHpSDHtm8pCuzkt1HKqQXUMn4XuPPy9Sb7A,7,7,10
3692421476,	LoL,1990,1,10.24.345.8390,1,21,1,9jPvsVG0o3yMJ2u9yHtg352P99Fi6mkaSaljQhgSpAtVRhfv4aBy2pvD,15,7,9
3692421476,	LoL,1990,1,10.24.345.8390,1,3,1,gZbmeSWmhjL1OAsfCY37_z_zf_XnNUj5jXQgZs7thuQD9GoAnbuOYYep,4,7,11
3692426842,	LoL,2124,2,10.24.345.8390,0,121,0,0,0,0,0
3692426842,	LoL,2124,2,10.24.345.8390,0,89,0,0,0,0,0
3692426842,	LoL,2124,2,10.24.345.8390,0,38,0,0,0,0,0
3692426842,	LoL,2124,2,10.24.345.8390,0,21,0,0,0,0,0
3692426842,	LoL,2124,2,10.24.345.8390,0,67,0,0,0,0,0
3692426842,	LoL,2124,2,10.24.345.8390,0,54,0,0,0,0,0
3692426842,	LoL,2124,2,10.24.345.8390,0,202,0,0,0,0,0
3692426842,	LoL,2124,2,10.24.345.8390,0,84,0,0,0,0,0
3692426842,	LoL,2124,2,10.24.345.8390,0,104,0,0,0,0,0
3692426842,	LoL,2124,2,10.24.345.8390,0,360,0,0,0,0,0
3692426842,	LoL,2124,0,10.24.345.8390,1,120,0,NdHHanUPTNEvOVkClSuY_NTqaPT06978F4XVob648ldXoqJwr4Zp6JyZ,14,12,21
3692426842,	LoL,2124,0,10.24.345.8390,1,267,0,4mkj3ISRnVwi2Ci91oV5COjQ0ovUI41bMPnRUL_kNWekQg,8,5,31
3692426842,	LoL,2124,0,10.24.345.8390,1,145,0,iwLpXWdn31uas-ZRL_nMQdv06GiiEv0vhp5Q7C6jKxqiyqM,15,10,14
3692426842,	LoL,2124,0,10.24.345.8390,1,92,0,ng2coPxJt7ugF_cDBl_Xz7FX7aPPO3nZ26p-qX38Iucdrxw,2,10,8
3692426842,	LoL,2124,0,10.24.345.8390,1,134,0,zcap3QKLWTGcQUsk7yKHAkuNS989h5uPwNmvhpj0iblM6kM,9,12,16
3692426842,	LoL,2124,1,10.24.345.8390,1,32,1,WXDcF1mBsFPKc3Aj0BxbOmVhdHbIRl-ahsi40I9v-r_pxQ,4,9,15
3692426842,	LoL,2124,1,10.24.345.8390,1,24,1,aZxRcI1CX_N9nSoIVcZ6xN6KzJgDRWrNtpZy-NCog3kkTYODHL11bZpU,13,8,8
3692426842,	LoL,2124,1,10.24.345.8390,1,111,1,Fi90-gt7tTuNylLCTCXJOYMmMzqgUzMBMfRb0woHMLRBfQ,6,11,24
3692426842,	LoL,2124,1,10.24.345.8390,1,39,1,VelA4yYoArvZGK8_v1TMkpvHjgdP5JLxVPO66OQqsJDQOQ,17,9,6
3692426842,	LoL,2124,1,10.24.345.8390,1,50,1,brGFZjEB7Qcl1-8Q7bdYJeJ_yWXn8lC3ou6aD2jVVUPBBxo,9,11,21
3692428672,	LoL,1119,2,10.24.345.8390,0,147,0,0,0,0,0
3692428672,	LoL,1119,2,10.24.345.8390,0,9,0,0,0,0,0
3692428672,	LoL,1119,2,10.24.345.8390,0,141,0,0,0,0,0
3692428672,	LoL,1119,2,10.24.345.8390,0,58,0,0,0,0,0
3692428672,	LoL,1119,2,10.24.345.8390,0,119,0,0,0,0,0
3692428672,	LoL,1119,2,10.24.345.8390,0,360,0,0,0,0,0
3692428672,	LoL,1119,2,10.24.345.8390,0,122,0,0,0,0,0
3692428672,	LoL,1119,2,10.24.345.8390,0,104,0,0,0,0,0
3692428672,	LoL,1119,2,10.24.345.8390,0,421,0,0,0,0,0
3692428672,	LoL,1119,2,10.24.345.8390,0,84,0,0,0,0,0
3692428672,	LoL,1119,0,10.24.345.8390,1,59,0,GlKP0QENM3WeyQ0P8yxI1k5C4yPV__-uTI8zx5xGP00ANtw,0,1,3
3692428672,	LoL,1119,0,10.24.345.8390,1,105,0,7JWnZgSuWcQnKV_IcaAO6HHN6cCty6CVDO6TnGqN3AA4iDc,2,5,1
3692428672,	LoL,1119,0,10.24.345.8390,1,18,0,bacXR7Jtwhzp21SES6Yn71dhN-uqkauGcU664QnH0eEOuw,3,9,1
3692428672,	LoL,1119,0,10.24.345.8390,1,92,0,9S3125XbIyfPoAcojF-_0l2ydy04LPnN8_29pqK6Pm2TTEI,4,7,0
3692428672,	LoL,1119,0,10.24.345.8390,1,203,0,-Jqo9dVZC1Xr48TEaILdhJovXfddOjasjcosDWNJMZvwUPM,2,5,2
3692428672,	LoL,1119,1,10.24.345.8390,1,7,1,tXxo0Ba4gy-t3vFyTuIjJ_KkBW0Zs0IK25cpRWFTRBwBow,10,1,3
3692428672,	LoL,1119,1,10.24.345.8390,1,202,1,n7bcto-6vBDfcI_c59GYeWKaIAImybAgLfysVgaEF1mH2Ps,1,4,9
3692428672,	LoL,1119,1,10.24.345.8390,1,555,1,LFSGK8TIzpYt-q7m80TIdtfwTI0OcBV-KqpwSQa-oMNiNkg,8,0,2
3692428672,	LoL,1119,1,10.24.345.8390,1,150,1,mcl-8pMZg8iA3MeqhnnubRJGbn7FFyag1F0IgI3-rob6A34lPYYp6GE6,1,4,6
3692428672,	LoL,1119,1,10.24.345.8390,1,28,1,x7ONWLUNTObgQ2cOoeumlZ3XvST67jeS8eE5Un29A5dcN1o,7,2,7
3692429175,	LoL,1214,1,10.24.345.8390,1,2,0,X4R6V6diBrrWZIOdcysclrUpGU2c-c9xrYosqKzcJtJtkTC6R7Rlxw7E,4,0,5
3692429175,	LoL,1214,2,10.24.345.8390,0,134,0,0,0,0,0
3692429175,	LoL,1214,2,10.24.345.8390,0,202,0,0,0,0,0
3692429175,	LoL,1214,2,10.24.345.8390,0,35,0,0,0,0,0
3692429175,	LoL,1214,2,10.24.345.8390,0,120,0,0,0,0,0
3692429175,	LoL,1214,2,10.24.345.8390,0,121,0,0,0,0,0
3692429175,	LoL,1214,2,10.24.345.8390,0,105,0,0,0,0,0
3692429175,	LoL,1214,2,10.24.345.8390,0,141,0,0,0,0,0
3692429175,	LoL,1214,2,10.24.345.8390,0,104,0,0,0,0,0
3692429175,	LoL,1214,2,10.24.345.8390,0,120,0,0,0,0,0
3692429175,	LoL,1214,2,10.24.345.8390,0,202,0,0,0,0,0
3692429175,	LoL,1214,1,10.24.345.8390,1,119,0,Zpxr4WpagMW-uAJ7XbCtZtC3_arj6W6RwQ111Z9l2kqlMWdglnBAcO2d,1,2,5
3692429175,	LoL,1214,1,10.24.345.8390,1,164,0,kt_B7S3BxwZzUhUUAUBob0y0ZzGVUhDyQj-3A1c3SvVKQA,6,4,2
3692429175,	LoL,1214,1,10.24.345.8390,1,555,0,_kjSDHlu7xHK4uJOtmXiF1Dd8HrE-q888uWHkGH-l4eJmdEMAOZ0qAh9,3,3,6
3692429175,	LoL,1214,1,10.24.345.8390,1,1,0,agp6Zzs8gsymd87ZpIkSTBsAzHiOpeWBIkealEelfX8btw,3,2,2
3692429175,	LoL,1214,0,10.24.345.8390,1,432,1,3NPGn18hmfZOlLmuiI2jxZEQgl367YxnyxXU-PNqAfZtrwc,1,3,4
3692429175,	LoL,1214,0,10.24.345.8390,1,5,1,OdwHXfV9ZmILo9R-9ugFnuxA76zCEHSKzENW2iK-UnkHhQ,2,7,2
3692429175,	LoL,1214,0,10.24.345.8390,1,62,1,dJ6FqxS7It7vpbv3--zEaI4X9DRpYaa1lDk1VSQF_OprmMCKCK-_LJqK,4,3,1
3692429175,	LoL,1214,0,10.24.345.8390,1,21,1,2OywAfhMjT92Sf_7yt1uQ7-la1KhTEw5beQmGD2TuyuasuU,1,3,2
3692429175,	LoL,1214,0,10.24.345.8390,1,147,1,Qvc_D_bkOSsQIbIA9qZ6lkc5zgy0HIk9qOWih0ucp68X7k8,3,1,1
3692429575,	LoL,1033,2,10.24.345.8390,0,360,0,0,0,0,0
3692429575,	LoL,1033,2,10.24.345.8390,0,54,0,0,0,0,0
3692429575,	LoL,1033,2,10.24.345.8390,0,104,0,0,0,0,0
3692429575,	LoL,1033,2,10.24.345.8390,0,3,0,0,0,0,0
3692429575,	LoL,1033,2,10.24.345.8390,0,360,0,0,0,0,0
3692429575,	LoL,1033,2,10.24.345.8390,0,-1,0,0,0,0,0
3692429575,	LoL,1033,2,10.24.345.8390,0,-1,0,0,0,0,0
3692429575,	LoL,1033,2,10.24.345.8390,0,55,0,0,0,0,0
3692429575,	LoL,1033,2,10.24.345.8390,0,121,0,0,0,0,0
3692429575,	LoL,1033,1,10.24.345.8390,1,141,0,Iis2kaaBZdi-3fm5TwwgMnBZBWPvVCKMzwq03gAYvGT4dg,3,1,8
3692429575,	LoL,1033,2,10.24.345.8390,0,120,0,0,0,0,0
3692429575,	LoL,1033,1,10.24.345.8390,1,69,0,cPAFEHolMqUqaLNovPso01UC30taUhOQjK81luCj79TjFFclds8oq6zm,5,2,6
3692429575,	LoL,1033,1,10.24.345.8390,1,21,0,sKjvcsjN2aIS9fgRDFfyTjhUEpc8LIyi0uEmHjzSZmSGIjA,7,1,3
3692429575,	LoL,1033,1,10.24.345.8390,1,98,0,YPRmGtFPQngw3I9ATE_FK6hQvLhSI0Kq7j9BBL9k8T9mgA,3,2,4
3692429575,	LoL,1033,1,10.24.345.8390,1,432,0,tH06EqO_SB_gK_aGZzDT66g6Ptu6M3v3yG4WW-7GGI0j-Q,3,2,13
3692429575,	LoL,1033,0,10.24.345.8390,1,236,1,refBle8NiP9b1Kt9yxMZyjoo_TJ86Pu3w70U38zEt0mEfLU,0,6,2
3692429575,	LoL,1033,0,10.24.345.8390,1,58,1,Ab9n6v59HzCtCmKCjq5lw-vejRN1z0tsctA4CGs4XUCNkCFVPntzvlBf,6,5,0
3692429575,	LoL,1033,0,10.24.345.8390,1,85,1,30iXXqxLW-io6Nu_eJId7aOZ1JmAUaMqYzgHIv1n5roI9JgDQKKWzlYo,0,1,1
3692429575,	LoL,1033,0,10.24.345.8390,1,145,1,5eLtQ9D2at3TPV28BdVV8crQWCbeo8AWMtwiwNwviW3PIiA,1,5,5
3692429575,	LoL,1033,0,10.24.345.8390,1,89,1,VzDRUMS8zroZkwfYBJf47wI8faVExzVQlf_DvJeMv-VUPQ,1,4,4
3692434325,	LoL,989,2,10.24.345.8390,0,360,0,0,0,0,0
3692434325,	LoL,989,2,10.24.345.8390,0,120,0,0,0,0,0
3692434325,	LoL,989,2,10.24.345.8390,0,104,0,0,0,0,0
3692434325,	LoL,989,2,10.24.345.8390,0,89,0,0,0,0,0
3692434325,	LoL,989,2,10.24.345.8390,0,141,0,0,0,0,0
3692434325,	LoL,989,2,10.24.345.8390,0,202,0,0,0,0,0
3692434325,	LoL,989,2,10.24.345.8390,0,164,0,0,0,0,0
3692434325,	LoL,989,2,10.24.345.8390,0,-1,0,0,0,0,0
3692434325,	LoL,989,2,10.24.345.8390,0,84,0,0,0,0,0
3692434325,	LoL,989,2,10.24.345.8390,0,89,0,0,0,0,0
3692434325,	LoL,989,1,10.24.345.8390,1,35,0,OdwHXfV9ZmILo9R-9ugFnuxA76zCEHSKzENW2iK-UnkHhQ,5,2,2
3692434325,	LoL,989,1,10.24.345.8390,1,74,0,3NPGn18hmfZOlLmuiI2jxZEQgl367YxnyxXU-PNqAfZtrwc,3,1,3
3692434325,	LoL,989,1,10.24.345.8390,1,145,0,YPRmGtFPQngw3I9ATE_FK6hQvLhSI0Kq7j9BBL9k8T9mgA,3,3,4
3692434325,	LoL,989,1,10.24.345.8390,1,98,0,vWpJFM67iC1msk-cwuVGOLVS18TVOF2_Yklc1LMHIkT2CA,3,3,4
3692434325,	LoL,989,1,10.24.345.8390,1,267,0,lyre9_vbWLesYwTDG9fjUvQOLU8UMFSwWBBl0uIvv_R8Myc,3,3,6
3692434325,	LoL,989,0,10.24.345.8390,1,114,1,000403qzIUDcyEFerUwOOWqNOGPNj9x0Du4sKLgyT5elsvM,1,3,1
3692434325,	LoL,989,0,10.24.345.8390,1,421,1,0O9ycLKubV4nBKhHOq3BVDS68CQfmpRgEnpRR9EqARpaBaXs6_XfJc_A,5,4,1
3692434325,	LoL,989,0,10.24.345.8390,1,55,1,cPAFEHolMqUqaLNovPso01UC30taUhOQjK81luCj79TjFFclds8oq6zm,1,2,1
3692434325,	LoL,989,0,10.24.345.8390,1,497,1,tlaNZpl9Vn-8ZU7yoAePHkyLra4trdPhX40M3OTqn1froQ,2,3,5
3692434325,	LoL,989,0,10.24.345.8390,1,67,1,RKq8pOCP7zmX7F-ZUvDqyrxoRKNuMRQ2sAe6oSMKINZGUBg,3,5,2
3692441327,	LoL,1613,1,10.24.345.8390,1,203,0,-Jqo9dVZC1Xr48TEaILdhJovXfddOjasjcosDWNJMZvwUPM,7,5,14
3692441327,	LoL,1613,2,10.24.345.8390,0,360,0,0,0,0,0
3692441327,	LoL,1613,2,10.24.345.8390,0,89,0,0,0,0,0
3692441327,	LoL,1613,2,10.24.345.8390,0,141,0,0,0,0,0
3692441327,	LoL,1613,2,10.24.345.8390,0,-1,0,0,0,0,0
3692441327,	LoL,1613,2,10.24.345.8390,0,54,0,0,0,0,0
3692441327,	LoL,1613,2,10.24.345.8390,0,141,0,0,0,0,0
3692441327,	LoL,1613,2,10.24.345.8390,0,105,0,0,0,0,0
3692441327,	LoL,1613,2,10.24.345.8390,0,202,0,0,0,0,0
3692441327,	LoL,1613,2,10.24.345.8390,0,74,0,0,0,0,0
3692441327,	LoL,1613,2,10.24.345.8390,0,360,0,0,0,0,0
3692441327,	LoL,1613,1,10.24.345.8390,1,84,0,fZ7iILp_K0-1nRvo2koddhwkfZ4Sk6AGbrVojxustwELv3U,5,6,6
3692441327,	LoL,1613,1,10.24.345.8390,1,92,0,k0azTnXcT1e_on6BiBev9jX_5IRuC0HqRLBvjGN72DMUWA,9,5,8
3692441327,	LoL,1613,1,10.24.345.8390,1,267,0,2OywAfhMjT92Sf_7yt1uQ7-la1KhTEw5beQmGD2TuyuasuU,6,5,21
3692441327,	LoL,1613,1,10.24.345.8390,1,81,0,ZpgprKJEu1KZNoGVExhcjJZ2aNJFH3sYHH3kJsy4AiwEpw,10,5,10
3692441327,	LoL,1613,0,10.24.345.8390,1,60,1,MOysfUmpiwPU_S0LoGy_3Njeu3r-udmXIORjMUh5xDP0FY0,7,10,8
3692441327,	LoL,1613,0,10.24.345.8390,1,555,1,LFSGK8TIzpYt-q7m80TIdtfwTI0OcBV-KqpwSQa-oMNiNkg,3,5,11
3692441327,	LoL,1613,0,10.24.345.8390,1,145,1,fmaHWP7gb7UZUY83OpMox9QfEvoSHEeaxby8fLhq31ZEa5g,6,9,7
3692441327,	LoL,1613,0,10.24.345.8390,1,147,1,Qvc_D_bkOSsQIbIA9qZ6lkc5zgy0HIk9qOWih0ucp68X7k8,5,5,8
3692441327,	LoL,1613,0,10.24.345.8390,1,122,1,wEKUwRn_-tJJnX6ax3urKw9iTOtauydali2aSnbAP3qRYYc,5,8,3
3692463450,	LoL,917,2,10.24.345.8390,0,114,0,0,0,0,0
3692463450,	LoL,917,2,10.24.345.8390,0,28,0,0,0,0,0
3692463450,	LoL,917,2,10.24.345.8390,0,119,0,0,0,0,0
3692463450,	LoL,917,2,10.24.345.8390,0,360,0,0,0,0,0
3692463450,	LoL,917,2,10.24.345.8390,0,121,0,0,0,0,0
3692463450,	LoL,917,2,10.24.345.8390,0,141,0,0,0,0,0
3692463450,	LoL,917,2,10.24.345.8390,0,104,0,0,0,0,0
3692463450,	LoL,917,2,10.24.345.8390,0,360,0,0,0,0,0
3692463450,	LoL,917,2,10.24.345.8390,0,55,0,0,0,0,0
3692463450,	LoL,917,2,10.24.345.8390,0,202,0,0,0,0,0
3692463450,	LoL,917,1,10.24.345.8390,1,4,0,refBle8NiP9b1Kt9yxMZyjoo_TJ86Pu3w70U38zEt0mEfLU,2,1,7
3692463450,	LoL,917,1,10.24.345.8390,1,266,0,3xWcDp2QPNEr1snXWZaueKC0woXLkbOI9JWCsJOHjzH0Cw,1,2,3
3692463450,	LoL,917,1,10.24.345.8390,1,76,0,cy6NwSuATpA6vwz89dg8f61Hk1nk8daeg6aRFbPjQXfPJz8,11,1,1
3692463450,	LoL,917,1,10.24.345.8390,1,145,0,6xSpYkdxJ0_auGUjh9-CSEn1gm8H401f-kmDtPXGY-aKkQ,5,3,1
3692463450,	LoL,917,1,10.24.345.8390,1,44,0,Wl0G5LCOQuLp3bwyWge5kVy9xRanPOQhD9JaCZI1GLyfP7U,0,3,10
3692463450,	LoL,917,0,10.24.345.8390,1,59,1,GlKP0QENM3WeyQ0P8yxI1k5C4yPV__-uTI8zx5xGP00ANtw,3,3,3
3692463450,	LoL,917,0,10.24.345.8390,1,236,1,lh3bpwCR6WLaO_bO1tjlFYbF_YdA9nSHJjtKDDytg9XDvQ,3,4,2
3692463450,	LoL,917,0,10.24.345.8390,1,147,1,l5931E7C6AIkCU0iGoh8ZJBz3NXZJzuJxo_byv14xlypYQ,1,6,3
3692463450,	LoL,917,0,10.24.345.8390,1,102,1,x7ONWLUNTObgQ2cOoeumlZ3XvST67jeS8eE5Un29A5dcN1o,1,4,3
3692463450,	LoL,917,0,10.24.345.8390,1,62,1,dJ6FqxS7It7vpbv3--zEaI4X9DRpYaa1lDk1VSQF_OprmMCKCK-_LJqK,2,3,0
3692470931,	LoL,967,2,10.24.345.8390,0,120,0,0,0,0,0
3692470931,	LoL,967,2,10.24.345.8390,0,202,0,0,0,0,0
3692470931,	LoL,967,2,10.24.345.8390,0,104,0,0,0,0,0
3692470931,	LoL,967,2,10.24.345.8390,0,55,0,0,0,0,0
3692470931,	LoL,967,2,10.24.345.8390,0,84,0,0,0,0,0
3692470931,	LoL,967,2,10.24.345.8390,0,238,0,0,0,0,0
3692470931,	LoL,967,2,10.24.345.8390,0,25,0,0,0,0,0
3692470931,	LoL,967,2,10.24.345.8390,0,84,0,0,0,0,0
3692470931,	LoL,967,2,10.24.345.8390,0,141,0,0,0,0,0
3692470931,	LoL,967,2,10.24.345.8390,0,202,0,0,0,0,0
3692470931,	LoL,967,1,10.24.345.8390,1,360,0,nls3xBjZXrruvVwvja2fGaGSmoEg9ri6y-5-nG0osQL4e5Q,6,1,2
3692470931,	LoL,967,1,10.24.345.8390,1,266,0,jeIpfS1GuWDVkshL1sUerzikvOyLbcRZTJ21k7UvC91npoU,6,0,4
3692470931,	LoL,967,1,10.24.345.8390,1,39,0,PSKVVD0PzkEBFMqk2K2c6G3XE9xAM_-E1hqEg36-sUjgnXhxMAgfXjbk,5,0,1
3692470931,	LoL,967,1,10.24.345.8390,1,147,0,OSYwfCeG5DZqM9RvQWXNGPJhUmqT7emd2-6moNRFmlajFFJQbkyc7kzw,1,1,6
3692470931,	LoL,967,1,10.24.345.8390,1,876,0,yZ5gP82VOwY5YWTbow317k1S4LAIhpGr9gfSEClOK_e_VMnhyRdYa9fo,5,2,3
3692470931,	LoL,967,0,10.24.345.8390,1,12,1,0cRHu2SNTTksaFjTMg70doQ1g5J6k4bkIeHB6-l8YXUUjA,0,2,3
3692470931,	LoL,967,0,10.24.345.8390,1,114,1,r2yS0Bs1dsDczMfnuX3kUxXzpq4uwUuL7pK5TfbH7iQaMjXKAIvtcq4E,0,7,0
3692470931,	LoL,967,0,10.24.345.8390,1,112,1,IhpuOzkZgRQt0fQ3QgEA3eZb4vyGd3ZdtuGQNQSEh15j2A,1,6,1
3692470931,	LoL,967,0,10.24.345.8390,1,203,1,mlEzQ6mALxJEhh4CvlKyTENkn6P0zNJpf0zMhEGLkQX5Xg,3,4,0
3692470931,	LoL,967,0,10.24.345.8390,1,236,1,KxGpdmcM20PeD72SMWFtSjHlaUn6v1bsRamYfvzsMtI0Sjc,0,4,3
3692473086,	LoL,2107,2,10.24.345.8390,0,55,0,0,0,0,0
3692473086,	LoL,2107,2,10.24.345.8390,0,104,0,0,0,0,0
3692473086,	LoL,2107,2,10.24.345.8390,0,157,0,0,0,0,0
3692473086,	LoL,2107,2,10.24.345.8390,0,24,0,0,0,0,0
3692473086,	LoL,2107,2,10.24.345.8390,0,119,0,0,0,0,0
3692473086,	LoL,2107,2,10.24.345.8390,0,-1,0,0,0,0,0
3692473086,	LoL,2107,2,10.24.345.8390,0,236,0,0,0,0,0
3692473086,	LoL,2107,2,10.24.345.8390,0,54,0,0,0,0,0
3692473086,	LoL,2107,2,10.24.345.8390,0,80,0,0,0,0,0
3692473086,	LoL,2107,2,10.24.345.8390,0,104,0,0,0,0,0
3692473086,	LoL,2107,0,10.24.345.8390,1,9,0,SNw9IMbDLX2ZtaLmFOPVC9-kYNfJM5EIv3WjNjqxxWw,9,7,15
3692473086,	LoL,2107,0,10.24.345.8390,1,202,0,H2hA0WmdK61AhcUzre-JytMGi0p-qq19rEeoejJLdGFGq1EgJBArf8hl,18,8,10
3692473086,	LoL,2107,0,10.24.345.8390,1,53,0,BZ-OlGFDR9NNjUo3r5KNbVMFWVxcrNIl8cKDmEcogm3IcN5k9LnOIByQ,3,10,28
3692473086,	LoL,2107,0,10.24.345.8390,1,164,0,nDfjPFXYeMFqEmNyPBfmya1fowKOuLwAlU9xTgDBe5fX4Q,9,10,16
